label,message,cleaned_message,message_length,word_count,has_number,has_currency,uppercase_ratio,label_encoded
ham,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,slaaaaave must summon time dont wish anymore,120,28,0,0,0.041666666666666664,0
ham,Your bill at 3 is å£33.65 so thats not bad!,bill thats bad,43,10,1,1,0.023255813953488372,0
ham,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,changes next hrs even appendix age range however impossible chill hrs,169,36,1,0,0.023668639053254437,0
ham,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",hello yeah ive bath hair ill done yeah,101,23,0,0,0.009900990099009901,0
ham,So how's the weather over there?,hows weather over,32,6,0,0,0.03125,0
ham,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",much though friday cant wait dunno wot hell gonna another weeks become slob wait already done,150,30,1,0,0.04666666666666667,0
ham,Die... Now i have e toot fringe again...,die toot fringe again,40,8,0,0,0.05,0
ham,Lol they don't know about my awesome phone. I could click delete right now if I want.,lol dont awesome phone click delete right,85,17,0,0,0.03529411764705882,0
ham,"Awesome question with a cute answer: Someone asked a boy \how is ur life?\"" . . He smiled &amp; answered: . . \""She is fine!\"" Gudnite""",awesome question cute answer someone asked boy life smiled amp answered fine gudnite,135,26,0,0,0.037037037037037035,0
ham,Please leave this topic..sorry for telling that..,please leave topicsorry telling,49,7,0,0,0.02040816326530612,0
ham,Pls send me the correct name da.,pls send correct name,32,7,0,0,0.03125,0
ham,What happened to our yo date?,happened date,29,6,0,0,0.034482758620689655,0
ham,Webpage s not available!,webpage available,24,4,0,0,0.041666666666666664,0
ham,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,woke yeesh late didnt fall asleep til ltgt,74,15,0,0,0.05405405405405406,0
spam,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,unsubscribed services tons sexy babes hunks straight phone subscriptions,141,22,0,0,0.02127659574468085,1
ham,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",dear ltgt ltgt birthday loving gopalettan planning give small gift day those like participate welcome please contact admin team details,242,45,0,0,0.02066115702479339,0
ham,K..k...from tomorrow onwards started ah?,kkfrom tomorrow onwards started,40,5,0,0,0.025,0
ham,What u talking bout early morning? It's almost noon where your at!,talking bout early morning almost noon,66,12,0,0,0.030303030303030304,0
ham,Fine. Do you remember me.,fine remember,25,5,0,0,0.08,0
spam,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",babe jordan home abroad lonely text back wanna chat xxsp visionsmscom text stop stopcost,147,28,1,0,0.047619047619047616,1
ham,Ok. How many should i buy.,many buy,26,6,0,0,0.07692307692307693,0
ham,"Sounds good, keep me posted",sounds good keep posted,27,5,0,0,0.037037037037037035,0
spam,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,brand new mobile phone being agent mob plus loads goodies info text mat,121,25,1,0,0.06611570247933884,1
ham,Ok. So april. Cant wait,april cant wait,23,5,0,0,0.13043478260869565,0
ham,Boy you best get yo ass out here quick,boy best ass quick,38,9,0,0,0.02631578947368421,0
ham,Ay wana meet on sat?Ì_ wkg on sat?,wana meet sat wkg sat,34,8,0,0,0.058823529411764705,0
ham,I'm now but have to wait till 2 for the bus to pick me.,wait till bus pick,55,14,1,0,0.01818181818181818,0
ham,Apart from the one i told you about yesterday?,apart one told yesterday,46,9,0,0,0.021739130434782608,0
ham,Ok lor... But buy wat?,lor buy wat,22,5,0,0,0.09090909090909091,0
ham,Somebody should go to andros and steal ice,somebody andros steal ice,42,8,0,0,0.023809523809523808,0
ham,Don know. I did't msg him recently.,don didt msg recently,35,7,0,0,0.05714285714285714,0
ham,Take us out shopping and Mark will distract Isaiah.=D,shopping mark distract isaiahd,53,9,0,0,0.07547169811320754,0
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",mum hope having great day hoping text meets well full life great day abiola,112,23,0,0,0.03571428571428571,0
ham,There is no sense in my foot and penis.,sense foot penis,39,9,0,0,0.02564102564102564,0
ham,Okay but i thought you were the expert,okay thought expert,38,8,0,0,0.02631578947368421,0
ham,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,deep sigh miss really surprised havent gone net cafe yet dont miss,129,29,0,0,0.023255813953488372,0
ham,S.s:)i thinl role is like sachin.just standing. Others have to hit.,ssi thinl role like sachinjust standing others hit,67,11,0,0,0.029850746268656716,0
ham,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola,great trip india bring light everyone project everyone lucky smile bye abiola,147,29,0,0,0.034013605442176874,0
ham,"And very importantly, all we discuss is between u and i only.",importantly discuss between,61,12,0,0,0.01639344262295082,0
ham,K..k:)how about your training process?,kkhow training process,38,5,0,0,0.02631578947368421,0
ham,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,lor ned toa payoh while return smth wan send wat,82,22,1,0,0.024390243902439025,0
ham,In da car park ,car park,15,4,0,0,0.06666666666666667,0
ham,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,wish holding tightly making important much mean much life,153,34,0,0,0.05228758169934641,0
ham,So i asked how's anthony. Dad. And your bf,asked hows anthony dad,42,9,0,0,0.07142857142857142,0
ham,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",wnevr wana fal luv vth books bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb,155,27,0,0,0.03225806451612903,0
ham,Am going to take bath ill place the key in window:-),going bath ill place key window,52,11,0,0,0.019230769230769232,0
spam,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,lord ringsreturn king store nowreply lotr june chance win lotr soundtrack cds stdtxtrate reply stop end txts,140,27,1,0,0.42857142857142855,1
ham,"Dear, take care. I am just reaching home.love u a lot.",dear care reaching homelove lot,54,11,0,0,0.037037037037037035,0
ham,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,staffsciencenusedusgphyhcmkteachingpc,49,1,1,0,0.0,0
ham,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,emigrated something maybe bit hopeful,67,12,1,0,0.029850746268656716,0
ham,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,olol printed forum post guy exact prob fixed gpu replacement hopefully dont ignore,139,27,0,0,0.014388489208633094,0
ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,walked moms right stagwood pass right winterstone left victors hill address ltgt,110,19,0,0,0.02727272727272727,0
ham,"Yo, you at jp and hungry like a mofo?",hungry like mofo,37,9,0,0,0.02702702702702703,0
ham,This is all just creepy and crazy to me.,creepy crazy,40,9,0,0,0.025,0
ham,Ok... I din get ur msg...,din msg,25,6,0,0,0.08,0
ham,Pathaya enketa maraikara pa',pathaya enketa maraikara,28,4,0,0,0.03571428571428571,0
ham,Even if he my friend he is a priest call him now,even friend priest call,48,12,0,0,0.020833333333333332,0
ham,"U so lousy, run already come back then half dead... Hee...",lousy run already back half dead hee,58,11,0,0,0.034482758620689655,0
ham,That's y i said it's bad dat all e gals know u... Wat u doing now?,thats bad dat gals wat doing,66,16,0,0,0.030303030303030304,0
ham,Or remind me in a few hrs.,remind few hrs,26,7,0,0,0.038461538461538464,0
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",hoping send message rent due dont enough reserves completely gone loan hoping balance ltgt way till mid march hope pay back,297,64,0,0,0.020202020202020204,0
ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,happy new year dont mean intrude pls much tuition paid last semester much semester thanks,148,30,0,0,0.04054054054054054,0
ham,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,hello hun way good dates guy met walkabout far meet soon hows everyone else,149,33,1,0,0.040268456375838924,0
ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,lol gonna last month cashed left ltgt case collecting during week cause announced blog,154,31,0,0,0.032467532467532464,0
spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,good luck draw takes place feb good luck removal send stop customer services,112,19,1,0,0.09821428571428571,1
ham,Short But Cute : \ Be a good person ,short cute good person,36,9,0,0,0.1111111111111111,0
ham,Just haven't decided where yet eh ?,havent decided yet,35,7,0,0,0.02857142857142857,0
ham,"Wat time liao, where still got.",wat time liao still,31,6,0,0,0.03225806451612903,0
ham,Yes watching footie but worried we're going to blow it - Phil Neville?,yes watching footie worried going blow phil neville,70,13,0,0,0.04285714285714286,0
ham,I wait 4 Ì_ inside da car park...,wait inside car park,33,8,1,0,0.06060606060606061,0
ham,Uncle Abbey! Happy New Year. Abiola,uncle abbey happy new year abiola,35,6,0,0,0.17142857142857143,0
ham,Now am free call me pa.,free call,23,6,0,0,0.043478260869565216,0
ham,R u saying i should re order the slippers cos i had to pay for returning it.,saying order slippers cos pay returning,76,17,0,0,0.013157894736842105,0
ham,Stop knowing me so well!,stop knowing well,24,5,0,0,0.041666666666666664,0
ham,Good evening! this is roger. How are you?,good evening roger,41,8,0,0,0.04878048780487805,0
ham,Small problem in auction:)punj now asking tiwary,small problem auctionpunj asking tiwary,48,7,0,0,0.020833333333333332,0
ham,He telling not to tell any one. If so treat for me hi hi hi,telling tell one treat,59,15,0,0,0.03389830508474576,0
spam,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,free tones str each txt nokia classic nokia tones hit polys nokiap polyp,139,29,1,0,0.16546762589928057,1
ham,U coming 2 pick me?,coming pick,19,5,1,0,0.05263157894736842,0
ham,Thats cool. i liked your photos. You are very sexy!,thats cool liked photos sexy,51,10,0,0,0.0392156862745098,0
ham,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,fuckin believe didnt thurs pre booked off cancelled again needs sacked,122,25,0,0,0.040983606557377046,0
ham,"Haha better late than ever, any way I could swing by?",haha better late ever way swing,53,11,0,0,0.03773584905660377,0
ham,Ok. But i finish at 6.,finish,22,6,1,0,0.09090909090909091,0
spam,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",lookatme thanks purchase video clip lookatme youve charged better send video mmsto,156,29,1,0,0.07692307692307693,1
ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,ive barred stores lifethis twat orange dungerees came asked wanted decking first punch,155,32,0,0,0.04516129032258064,0
ham,So no messages. Had food?,messages food,25,5,0,0,0.08,0
ham,Ok going to sleep. Hope i can meet her.,going sleep hope meet,39,9,0,0,0.05128205128205128,0
ham,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,details fri find cos tom fri mentionned chinese thanks,104,22,0,0,0.028846153846153848,0
ham,You're right I have now that I think about it,youre right,45,10,0,0,0.06666666666666667,0
ham,Wat r u doing now?,wat doing,18,5,0,0,0.05555555555555555,0
ham,Is ur lecture over?,lecture over,19,4,0,0,0.05263157894736842,0
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,sexy sexy cum text wet warm ready porn fun msg free recd msgs inc vat cancel text stop,144,33,1,0,0.2916666666666667,1
ham,Customer place i will call you,customer place call,30,6,0,0,0.03333333333333333,0
ham,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,planned yet going join company jan onlydon happen after,91,17,1,0,0.01098901098901099,0
ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),boy love grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl love kano,156,28,1,0,0.08974358974358974,0
ham,"Haha I heard that, text me when you're around",haha heard text youre around,45,9,0,0,0.044444444444444446,0
ham,I.ll get there tomorrow and send it to you,ill tomorrow send,42,9,0,0,0.023809523809523808,0
ham,\SHIT BABE.. THASA BIT MESSED UP.YEH,shit babe thasa bit messed upyeh,36,6,0,0,0.75,0
ham,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,thats late well good night give call tomorrow iam going sleep night night,113,25,0,0,0.02654867256637168,0
ham,"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDåÕS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\""""",cheers tex mecause werebored yeah okden hunny uin satsounds likeyour havin grfun keep updat countinlots loveme xxxxx,141,23,1,0,0.7730496453900709,0
ham,"Sorry,  in meeting I'll call you later",sorry meeting ill call later,38,7,0,0,0.05263157894736842,0
ham,Yo! Howz u? girls never rang after india. L,howz girls never rang after india,43,9,0,0,0.06976744186046512,0
ham,Yeah but which is worse for i,yeah worse,29,7,0,0,0.034482758620689655,0
ham,I tagged MY friends that you seemed to count as YOUR friends.,tagged friends seemed count friends,61,12,0,0,0.11475409836065574,0
ham,Long time. You remember me today.,long time remember today,33,6,0,0,0.06060606060606061,0
ham,Havent shopping now lor i juz arrive only,havent shopping lor juz arrive,41,8,0,0,0.024390243902439025,0
ham,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,thank better work cause feel used otherwise,60,12,0,0,0.7166666666666667,0
ham,Are you up for the challenge? I know i am :),challenge,44,11,0,0,0.045454545454545456,0
ham,How much did ur hdd casing cost.,much hdd casing cost,32,7,0,0,0.03125,0
ham,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,mystery solved opened email hes sent another batch isnt sweetie,87,16,0,0,0.034482758620689655,0
ham,I can't describe how lucky you are that I'm actually awake by noon,cant describe lucky actually awake noon,66,13,0,0,0.030303030303030304,0
spam,This is the 2nd time we have tried to contact u. U have won the å£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,time tried contact won prize claim call tcsstop sms ppm,152,28,1,1,0.046052631578947366,1
ham,Cheers for the card ... Is it that time of year already?,cheers card time year already,56,12,0,0,0.03571428571428571,0
ham,Ugh hopefully the asus ppl dont randomly do a reformat.,ugh hopefully asus ppl dont randomly reformat,55,10,0,0,0.01818181818181818,0
ham,"Haven't seen my facebook, huh? Lol!",havent seen facebook huh lol,35,6,0,0,0.05714285714285714,0
ham,"Mah b, I'll pick it up tomorrow",mah ill pick tomorrow,31,7,0,0,0.06451612903225806,0
ham,Still otside le..u come 2morrow maga..,still otside leu morrow maga,38,6,1,0,0.02631578947368421,0
ham,Do u still have plumbers tape and a wrench we could borrow?,still plumbers tape wrench borrow,59,12,0,0,0.01694915254237288,0
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",dear voucher holder claim weeks offer please tscs apply,114,17,0,0,0.07017543859649122,1
ham,It vl bcum more difficult..,bcum difficult,27,5,0,0,0.037037037037037035,0
ham,Havent still waitin as usual... ÌÏ come back sch oredi?,havent still waitin usual back sch oredi,55,10,0,0,0.05454545454545454,0
ham,In meeting da. I will call you,meeting call,30,7,0,0,0.06666666666666667,0
ham,K k :-):-) then watch some films.,watch films,33,7,0,0,0.030303030303030304,0
ham,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,cinema plus drink appeal tomo thriller director like mac,92,20,1,0,0.021739130434782608,0
ham,There the size of elephant tablets & u shove um up ur ass!!,size elephant tablets shove ass,59,13,0,0,0.01694915254237288,0
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",many people seems special first sight few remain special till last sight maintain till life ends,160,31,0,0,0.01875,0
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",parents kidz friends colleagues screaming surprise waiting sofa naked,130,24,0,0,0.17692307692307693,0
ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one Ì_ cut ur hair. ,dunno juz askin cos card off salon called hair sense tot one cut hair,112,28,1,0,0.017857142857142856,0
ham,Good morning pookie pie! Lol hope I didn't wake u up,good morning pookie pie lol hope didnt wake,52,11,0,0,0.057692307692307696,0
ham,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,maybe woke before fucking wouldnt problem,65,13,1,0,0.7692307692307693,0
ham,Happy birthday to you....dear.with lots of love.rakhesh NRI,happy birthday youdearwith lots loverakhesh nri,59,8,0,0,0.06779661016949153,0
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",time tried contact won pound prize claim easy call per min btnationalrate,153,30,1,0,0.058823529411764705,1
ham,X2  &lt;#&gt; . Are you going to get that,ltgt going,41,9,1,0,0.04878048780487805,0
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItåÕs the least a unique person like u deserve. Sleep tight or morning,neva worry bout truth coz truth lead heart least unique person like deserve sleep tight morning,137,28,1,0,0.029197080291970802,0
spam,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+å£1.50perWKsub,awarded city break win summer shopping spree every txt store skilgmetscswinawkageperwksub,148,19,1,1,0.16891891891891891,1
ham,Is ur paper today in e morn or aft?,paper today morn aft,35,9,0,0,0.02857142857142857,0
ham,I will lick up every drop :) are you ready to use your mouth as well?,lick every drop ready mouth well,69,16,0,0,0.014492753623188406,0
ham,And you! Will expect you whenever you text! Hope all goes well tomo ,expect whenever text hope goes well tomo,68,13,0,0,0.04411764705882353,0
ham,Great. P diddy is my neighbor and comes for toothpaste every morning,great diddy neighbor comes toothpaste every morning,68,12,0,0,0.029411764705882353,0
ham,"I av a new number,  . Wil u only use this one,ta.",new number wil oneta,49,12,0,0,0.04081632653061224,0
ham,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,poking man everyday teach canada abi saying,96,20,0,0,0.03125,0
ham,7 lor... Change 2 suntec... Wat time u coming?,lor change suntec wat time coming,46,9,1,0,0.043478260869565216,0
ham,No de.am seeing in online shop so that i asked.,deam seeing online shop asked,47,10,0,0,0.02127659574468085,0
ham,Just curious because my cuz asked what I was up to,curious because cuz asked,50,11,0,0,0.04,0
ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,okay lor wah like def wont haha terms conditions,110,21,0,0,0.03636363636363636,0
ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,haha yup hopefully lose few mon after hip hop orchard weigh again,97,20,0,0,0.020618556701030927,0
ham,She's good. How are you. Where r u working now,shes good working,46,10,0,0,0.06521739130434782,0
ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",yes ive little under weather ive kind coccooning home,90,18,0,0,0.022222222222222223,0
ham,At home also.,home,13,3,0,0,0.07692307692307693,0
ham,This phone has the weirdest auto correct.,phone weirdest auto correct,41,7,0,0,0.024390243902439025,0
ham,Oops my phone died and I didn't even know. Yeah I like it better.,oops phone died didnt even yeah like better,65,14,0,0,0.06153846153846154,0
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,havent mus ask wat meet lunch den meet already lor wan ask confirm asap,134,34,1,0,0.022388059701492536,0
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",mind bedroom minute sed sexy mood came minuts latr wid caken wife,145,34,1,0,0.05517241379310345,0
ham,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",yeahand hav great time newquaysend postcard look after girls while goneu talkin boutxx,131,25,1,0,0.7404580152671756,0
ham,We got a divorce. Lol. She.s here,divorce lol shes,33,7,0,0,0.09090909090909091,0
ham,What's ur pin?,whats pin,14,3,0,0,0.07142857142857142,0
ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",babe enough money pick bread milk ill give back home,105,24,0,0,0.02857142857142857,0
ham,I want snow. It's just freezing and windy.,snow freezing windy,42,8,0,0,0.047619047619047616,0
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,urgent trying contact todays draw shows won prize guaranteed call land line claim valid hrs,159,28,1,1,0.14465408805031446,1
ham,Come to mahal bus stop.. &lt;DECIMAL&gt;,mahal bus stop ltdecimalgt,40,6,0,0,0.2,0
ham,Don know:)this week i'm going to tirunelvai da.,don knowthis week going tirunelvai,47,8,0,0,0.02127659574468085,0
ham,Me too baby! I promise to treat you well! I bet you will take good care of me...,baby promise treat well bet good care,80,18,0,0,0.0375,0
ham,Its like that hotel dusk game i think. You solve puzzles in a area thing,like hotel dusk game solve puzzles area thing,72,15,0,0,0.027777777777777776,0
spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thanks ringtone order reference number mobile charged tone arrive please call customer services,157,24,1,0,0.025477707006369428,1
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",love goes day fuck morning woke dropped cell way down stairs seems alright phews miss,150,32,0,0,0.03333333333333333,0
ham,Well that must be a pain to catch,well must pain catch,33,8,0,0,0.030303030303030304,0
ham,Sorry da thangam.it's my mistake.,sorry thangamits mistake,33,5,0,0,0.030303030303030304,0
ham,I need... Coz i never go before ,coz never before,32,7,0,0,0.0625,0
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",rose redred bloodblood heartheart send tis friends including like back poor relation support frnd many luvs praying god marry try,281,58,1,0,0.021352313167259787,0
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,cashbalance currently pounds maximize cashin send collect pmsg box tcrw,142,24,1,0,0.13380281690140844,1
ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",feel like dick because keep sleeping through texts facebook messages sup town,102,19,0,0,0.029411764705882353,0
ham,No plm i will come da. On the way.,plm way,34,9,0,0,0.058823529411764705,0
ham,Guess he wants alone time. We could just show up and watch when they do..,guess wants alone time show watch,73,15,0,0,0.0273972602739726,0
ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),height recycling read twice people spend time earning money money spent spending time good morning keep smiling,149,24,0,0,0.026845637583892617,0
ham,Yup Ì_ not comin :-(,yup comin,20,5,0,0,0.1,0
ham,"Yes, princess. Toledo.",yes princess toledo,22,3,0,0,0.09090909090909091,0
ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",aight text youre back ill swing somebody door,92,20,0,0,0.021739130434782608,0
ham,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,ron fri leh ding tai feng cant reservations wait lor,86,18,0,0,0.03488372093023256,0
ham,Good. No swimsuit allowed :),good swimsuit allowed,28,5,0,0,0.07142857142857142,0
ham,Am okay. Will soon be over. All the best,okay soon over best,40,9,0,0,0.075,0
ham,A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd,cute thought friendship necessary share every secret close frnd,90,16,0,0,0.03333333333333333,0
ham,Ok i've sent u da latest version of da project.,ive sent latest version project,47,10,0,0,0.02127659574468085,0
ham,Pls accept me for one day. Or am begging you change the number.,pls accept one day begging change number,63,13,0,0,0.031746031746031744,0
ham,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,squeeeeeze christmas hug lik frndshp den hug back cute luvd lucky none people hate,147,34,1,0,0.04081632653061224,0
ham,"Its ok, if anybody asks abt me, u tel them..:-P",anybody asks abt tel themp,47,10,0,0,0.0425531914893617,0
ham,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",funny fact nobody teaches volcanoes erupt tsunamis arise hurricanes sway aroundn teaches choose wife natural disasters happens,151,26,1,0,0.019867549668874173,0
ham,* You gonna ring this weekend or wot?,gonna ring weekend wot,37,8,0,0,0.02702702702702703,0
ham,Also track down any lighters you can find,track down lighters find,41,8,0,0,0.024390243902439025,0
ham,"Babe, I need your advice",babe advice,24,5,0,0,0.08333333333333333,0
ham,"IÛ÷ll leave around four, ok?",ill leave around four,29,5,0,0,0.06896551724137931,0
ham,Come to medical college at 7pm ......forward it da,medical college forward,50,9,1,0,0.02,0
ham,K:)k..its good:)when are you going?,kkits goodwhen going,35,5,0,0,0.02857142857142857,0
ham,I can make lasagna for you... vodka...,lasagna vodka,38,7,0,0,0.02631578947368421,0
ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,kate give ring asap xxx,41,11,0,0,0.7560975609756098,0
ham,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,those people tour thought doing sofa thing sent curious sugar,118,26,0,0,0.03389830508474576,0
ham,"No, but you told me you were going, before you got drunk!",told going before drunk,57,12,0,0,0.017543859649122806,0
ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,fucking chickened messaged late woould buzz didnt hear word,115,24,0,0,0.02608695652173913,0
spam,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",congratulations thanks good friend won xmas prize claim easy call per minute btnationalrate,157,26,1,1,0.08280254777070063,1
ham,I'm always looking for an excuse to be in the city.,always looking excuse city,51,11,0,0,0.0196078431372549,0
ham,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,yup still having coffee wif frens fren drove shell give lift,82,16,0,0,0.024390243902439025,0
ham,O shore are you takin the bus,shore takin bus,29,7,0,0,0.034482758620689655,0
ham,So u gonna get deus ex?,gonna deus,23,6,0,0,0.043478260869565216,0
ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,send email mind ltgt times per night,72,14,0,0,0.027777777777777776,0
